uuid,year,country_code,country_name,keywords,title,abstract,download_url,metadata_url,latitude,longitude
914d6f3d-6597-421a-aeca-4454bd0143ae,1961,LK,Sri Lanka,"Crops,Forestry,Land,Land Use",Land use and forest cover (Preliminary series) - (Tunukkai - Sri Lanka),"Include:
Tunukkai (Map 7)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/914d6f3d-6597-421a-aeca-4454bd0143ae/resources/sri_lanka-2844-land_use_and_forest_cover,tunukkai-land_use2-1-63,360.jpg",https://data.apps.fao.org/catalog/iso/914d6f3d-6597-421a-aeca-4454bd0143ae,7.997613042817461,80.11618219144876
d3188912-f8f7-4482-9c57-6f5886073c1f,1961,LK,Sri Lanka,"Crops,Forestry,Land,Land Use",Land use and forest cover (Preliminary series) - (Vakaneri - Sri Lanka),"Include:
Vakaneri (Map 32)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d3188912-f8f7-4482-9c57-6f5886073c1f/resources/sri_lanka-2844-land_use_and_forest_cover,vakaneri-land_use2-1-63,360.jpg",https://data.apps.fao.org/catalog/iso/d3188912-f8f7-4482-9c57-6f5886073c1f,9.701738669230332,80.04209191469127
698f5bbe-a7e1-47ad-a316-9aab1ab31e29,1961,LK,Sri Lanka,"Crops,Forestry,Land,Land Use",Land use and forest cover (Preliminary series) - (Vavuniya - Sri Lanka),"Include:
Vavuniya (Map 15)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/698f5bbe-a7e1-47ad-a316-9aab1ab31e29/resources/sri_lanka-2844-land_use_and_forest_cover,vavuniya-land_use2-1-63,360.jpg",https://data.apps.fao.org/catalog/iso/698f5bbe-a7e1-47ad-a316-9aab1ab31e29,6.951741834346189,81.76803999588178
671372c9-66d6-4269-a74b-5e37b6b431e1,1961,LK,Sri Lanka,"Crops,Forestry,Land,Land Use",Land use and forest cover (Preliminary series) - (Wariyapola - Sri Lanka),"Include:
Wariyapola (Map 35)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/671372c9-66d6-4269-a74b-5e37b6b431e1/resources/sri_lanka-2844-land_use_and_forest_cover,wariyapola-land_use2-1-63,360.jpg",https://data.apps.fao.org/catalog/iso/671372c9-66d6-4269-a74b-5e37b6b431e1,8.493915514750363,80.62043674420424
f5d3ac4f-f801-4dfa-b31f-ce15118e7bbf,1961,LK,Sri Lanka,"Crops,Forestry,Land,Land Use",Land use and forest cover (Preliminary series) - (Westminster abbey - Sri Lanka),"Include:
Westminster abbey (Map 57), Yala (Map 68)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f5d3ac4f-f801-4dfa-b31f-ce15118e7bbf/resources/sri_lanka-2844-land_use_and_forest_cover,westminster_abbey-land_use2-1-63,360.jpg",https://data.apps.fao.org/catalog/iso/f5d3ac4f-f801-4dfa-b31f-ce15118e7bbf,6.503431752684813,81.2332208937552
64fe1443-1349-4518-8da6-4b5f97db49b5,1961,LK,Sri Lanka,"Crops,Forestry,Land,Land Use",Land use and forest cover (Preliminary series) - (Yala - Sri Lanka),"Include:
Yala (Map 68)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/64fe1443-1349-4518-8da6-4b5f97db49b5/resources/sri_lanka-2844-land_use_and_forest_cover,yala-land_use2-1-63,360.jpg",https://data.apps.fao.org/catalog/iso/64fe1443-1349-4518-8da6-4b5f97db49b5,7.101087309916595,80.79139310227127
b3ad00c8-68a1-4d61-9393-5c7c1f996ec0,1991,LK,Sri Lanka,"Land,Land Use",Land Use (Anuradhapura district - Sri Lanka),"Include:
Anuradhapura district, 1980-84 (East and West sheets) (1991)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/b3ad00c8-68a1-4d61-9393-5c7c1f996ec0/resources/sri_lanka-2845-anuradhapura_distrect,west_sheet-land_use-1-100,000.jpg",https://data.apps.fao.org/catalog/iso/b3ad00c8-68a1-4d61-9393-5c7c1f996ec0,6.770242171074073,79.94451421017135
b3ad00c8-68a1-4d61-9393-5c7c1f996ec0,1991,LK,Sri Lanka,"Land,Land Use",Land Use (Anuradhapura district - Sri Lanka),"Include:
Anuradhapura district, 1980-84 (East and West sheets) (1991)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/b3ad00c8-68a1-4d61-9393-5c7c1f996ec0/resources/sri_lanka-2845-anuradhapura_distrect,east_sheet-land_use-1-100,000.jpg",https://data.apps.fao.org/catalog/iso/b3ad00c8-68a1-4d61-9393-5c7c1f996ec0,6.350638168219113,81.42895823596784
6c982061-a715-4b02-9300-efc1906365c7,1991,LK,Sri Lanka,"Land,Land Use",Land Use (Mannar distric - Sri Lanka),"Include:
Mannar district, 1981-88 (1990)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/6c982061-a715-4b02-9300-efc1906365c7/resources/sri_lanka-2845-mannar_district_-land_use-1-100,000.jpg",https://data.apps.fao.org/catalog/iso/6c982061-a715-4b02-9300-efc1906365c7,8.113689408071329,80.8465281556835
f3a19f90-88fd-11da-a88f-000d939bc5d8,1949,LK,Sri Lanka,"Coconuts,Land,Land Use,Rice,Rubber Crops",Land utilization map of Ceylon (Sri Lanka),Land utilization map of Ceylon (4 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/f3a19f90-88fd-11da-a88f-000d939bc5d8/resources/sri_lanka-2842-ceylon,quarter_inch_sheet1-land_use-1-253,440.jpg",https://data.apps.fao.org/catalog/iso/f3a19f90-88fd-11da-a88f-000d939bc5d8,7.365853956043637,81.36185187203031
f3a19f90-88fd-11da-a88f-000d939bc5d8,1949,LK,Sri Lanka,"Coconuts,Land,Land Use,Rice,Rubber Crops",Land utilization map of Ceylon (Sri Lanka),Land utilization map of Ceylon (4 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/f3a19f90-88fd-11da-a88f-000d939bc5d8/resources/sri_lanka-2842-ceylon,quarter_inch_sheet2-land_use-1-253,440.jpg",https://data.apps.fao.org/catalog/iso/f3a19f90-88fd-11da-a88f-000d939bc5d8,7.050713900043737,81.52274009097131
f3a19f90-88fd-11da-a88f-000d939bc5d8,1949,LK,Sri Lanka,"Coconuts,Land,Land Use,Rice,Rubber Crops",Land utilization map of Ceylon (Sri Lanka),Land utilization map of Ceylon (4 sheets),https://storage.googleapis.com/fao-maps-catalog-data/uuid/f3a19f90-88fd-11da-a88f-000d939bc5d8/resources/sri%20lanka-2842-ceylon_quarter_inch_sheet3-land%20use-1-253%2C440.zip,https://data.apps.fao.org/catalog/iso/f3a19f90-88fd-11da-a88f-000d939bc5d8,6.663834436251339,80.70618022002893
f3a19f90-88fd-11da-a88f-000d939bc5d8,1949,LK,Sri Lanka,"Coconuts,Land,Land Use,Rice,Rubber Crops",Land utilization map of Ceylon (Sri Lanka),Land utilization map of Ceylon (4 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/f3a19f90-88fd-11da-a88f-000d939bc5d8/resources/sri_lanka-2842-ceylon,quarter_inch_sheet4-land_use-1-253,440.jpg",https://data.apps.fao.org/catalog/iso/f3a19f90-88fd-11da-a88f-000d939bc5d8,8.199211053542905,81.03973253265323
e063ef00-88fd-11da-a88f-000d939bc5d8,,LK,Sri Lanka,"Geology,Geomorphology","Mahaweli Ganga basin, Geology (Sri Lanka)","Mahaweli Ganga basin, Geology","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e063ef00-88fd-11da-a88f-000d939bc5d8/resources/sri_lanka-2855-mahaweli_ganga_basin,celylon-geology4-1-250,000.jpg",https://data.apps.fao.org/catalog/iso/e063ef00-88fd-11da-a88f-000d939bc5d8,7.536236482006899,80.253942970577
a258719e-232f-4803-973b-edaf1365acb3,1981,LK,Sri Lanka,"Land,Land Use",Matale District Land Use (100 000) (1981),Matale District Land Use (100 000),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/a258719e-232f-4803-973b-edaf1365acb3/resources/sri_lanka-2846-natale_distict-land_use-1-100,000.jpg",https://data.apps.fao.org/catalog/iso/a258719e-232f-4803-973b-edaf1365acb3,7.420380218586346,81.76881479576119
e0612fe0-88fd-11da-a88f-000d939bc5d8,1976,LK,Sri Lanka,"Crops,Land,Land Use,Rice,Rubber Crops",Sri Lanka land utilization,Sri Lanka land utilization (2 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/e0612fe0-88fd-11da-a88f-000d939bc5d8/resources/sri_lanka-2854-index-land_use-1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/e0612fe0-88fd-11da-a88f-000d939bc5d8,6.055821634018576,80.81192640036853
e0612fe0-88fd-11da-a88f-000d939bc5d8,1976,LK,Sri Lanka,"Crops,Land,Land Use,Rice,Rubber Crops",Sri Lanka land utilization,Sri Lanka land utilization (2 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/e0612fe0-88fd-11da-a88f-000d939bc5d8/resources/sri_lanka-2854-legend_,land_utilization-land_uyse-1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/e0612fe0-88fd-11da-a88f-000d939bc5d8,8.413547491147309,80.40819048633642
20643f8a-46cf-4416-a142-4423667f00fd,1983,MU,Mauritius,Soil,Carte pédologique (Mauritius),Carte pédologique (feuille sud and nord),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/20643f8a-46cf-4416-a142-4423667f00fd/resources/mauritius-1631-carte_pedologique_ile_maurice_feuille_nord-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/20643f8a-46cf-4416-a142-4423667f00fd,-19.708988616242415,63.46523140403085
20643f8a-46cf-4416-a142-4423667f00fd,1983,MU,Mauritius,Soil,Carte pédologique (Mauritius),Carte pédologique (feuille sud and nord),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/20643f8a-46cf-4416-a142-4423667f00fd/resources/mauritius-1631-carte_pedologique_ile_maurice_feuille_sud-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/20643f8a-46cf-4416-a142-4423667f00fd,-19.71068424918588,63.46177817327367
f13ea950-88fd-11da-a88f-000d939bc5d8,,MU,Mauritius,"Geology,Grazing,Land,Land Use","Corrélation des pâturages, cartographies avec les types étudiés, feuille M'Bout (Mauritania)","Corrélation des pâturages, cartographies avec les types étudiés, feuille M'Bout","https://storage.googleapis.com/fao-maps-catalog-data/uuid/f13ea950-88fd-11da-a88f-000d939bc5d8/resources/mauritius-1628-mbout-land_use1-1-200,000.zip",https://data.apps.fao.org/catalog/iso/f13ea950-88fd-11da-a88f-000d939bc5d8,-19.69716305762691,63.39417535441809
86d13433-159e-4351-bc42-e3ee73fce163,1973,MU,Mauritius,"Land,Land Resources,Land Suitability,Suitability",Land resources and agricultural suitability (Mauritius),"Include:
Land resources and agricultural suitability (sheet 1 and 2)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/86d13433-159e-4351-bc42-e3ee73fce163/resources/mauritius-1633-land_resources_and_agricultural_suitability_sheet_1-land_use-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/86d13433-159e-4351-bc42-e3ee73fce163,-19.73784143658659,63.37765720290265
86d13433-159e-4351-bc42-e3ee73fce163,1973,MU,Mauritius,"Land,Land Resources,Land Suitability,Suitability",Land resources and agricultural suitability (Mauritius),"Include:
Land resources and agricultural suitability (sheet 1 and 2)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/86d13433-159e-4351-bc42-e3ee73fce163/resources/mauritius-1633-land_resources_and_agricultural_suitability_sheet_2-land_use-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/86d13433-159e-4351-bc42-e3ee73fce163,-19.693322241152405,63.45687309490677
ee71b219-6098-4742-9b56-5f56f0918c5c,1973,MU,Mauritius,"Land,Land Resources,Land Suitability,Suitability",Land suitability (Rodriguez - Mauritius),"Include:
Land suitability map, Rodriguez (20000)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/ee71b219-6098-4742-9b56-5f56f0918c5c/resources/mauritius-1633-rodrigues_island_land_suitability_map-land_use-1-20,000.jpg",https://data.apps.fao.org/catalog/iso/ee71b219-6098-4742-9b56-5f56f0918c5c,-19.715556483445667,63.48313273154964
f15a6eb0-88fd-11da-a88f-000d939bc5d8,1960,MU,Mauritius,"Land,Land Use",Mauritius - Land use,DOS Misc.-293,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/f15a6eb0-88fd-11da-a88f-000d939bc5d8/resources/mauritius-1634-mauritius_land_use-land_use1-1-320,000.jpg",https://data.apps.fao.org/catalog/iso/f15a6eb0-88fd-11da-a88f-000d939bc5d8,-19.73093392017558,63.400559783917046
e9372660-88fd-11da-a88f-000d939bc5d8,1981,MX,Mexico,Soil,Carta edafologica 1:1 000 000 (Primera edicion) (Mexico),"Include:
Tijuana; La Paz; Chihuahua; Monterrey; Guadalajara; Mexico; Villahermosa; Merida.","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e9372660-88fd-11da-a88f-000d939bc5d8/resources/mexico-4288-carta_edofologica-soils1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/e9372660-88fd-11da-a88f-000d939bc5d8,28.871032491044904,-112.3346962974971
b6d577a6-a697-4615-84d4-afc09e065235,1976,MX,Mexico,Soil,Carta edafologica (La Victoria - Mexico),"Include:
La Victoria  (F14-A-22),","https://storage.googleapis.com/fao-maps-catalog-data/uuid/b6d577a6-a697-4615-84d4-afc09e065235/resources/mexico-1656-la_victoria-f-14-a-22-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/b6d577a6-a697-4615-84d4-afc09e065235,29.1210283181819,-112.34936722928572
a5816ddd-ff64-4b8f-a3b5-1e7819620d80,1976,MX,Mexico,Soil,Carta edafologica (Ojo Caliente - Mexico),"Include:
Ojo Caliente  (F13-B-69)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/a5816ddd-ff64-4b8f-a3b5-1e7819620d80/resources/mexico-1656-ojo_caliente-f-13-b-69-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/a5816ddd-ff64-4b8f-a3b5-1e7819620d80,28.914709197496396,-112.4961383234391
cc52b2a3-ae03-48a4-9c51-62ad552a9297,1976,MX,Mexico,Soil,Carta edafologica (Tanque de Dolores - Mexico),"Include:
Tanque de Dolores  (F14-A-23)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/cc52b2a3-ae03-48a4-9c51-62ad552a9297/resources/mexico-1656-tanque_de_dolores-f-14-a-23-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/cc52b2a3-ae03-48a4-9c51-62ad552a9297,28.927213030078878,-112.40138035170958
d7fb6050-88fd-11da-a88f-000d939bc5d8,1960,MX,Mexico,"Geology,Geomorphology",Carta geologica de la Republica Mexicana,Carta geologica de la Republica Mexicana,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/d7fb6050-88fd-11da-a88f-000d939bc5d8/resources/mexico-1660-carta_geologica-geology1-1-2,000,000.zip",https://data.apps.fao.org/catalog/iso/d7fb6050-88fd-11da-a88f-000d939bc5d8,28.850224215384628,-112.3151387870342
ef68fef0-88fd-11da-a88f-000d939bc5d8,1956,MX,Mexico,"Geology,Geomorphology",Carta geologica de la Republica Mexicana,Carta geologica de la Republica Mexicana (Sheet 1 and 2),https://storage.googleapis.com/fao-maps-catalog-data/uuid/ef68fef0-88fd-11da-a88f-000d939bc5d8/resources/mexico-1661-carta%20geologica-geology-sheet1-1-2%2C000%2C000.zip,https://data.apps.fao.org/catalog/iso/ef68fef0-88fd-11da-a88f-000d939bc5d8,28.910474541419408,-112.38359004492196
ef68fef0-88fd-11da-a88f-000d939bc5d8,1956,MX,Mexico,"Geology,Geomorphology",Carta geologica de la Republica Mexicana,Carta geologica de la Republica Mexicana (Sheet 1 and 2),https://storage.googleapis.com/fao-maps-catalog-data/uuid/ef68fef0-88fd-11da-a88f-000d939bc5d8/resources/mexico-1661-carta%20geologica-geology-sheet2-1-2%2C000%2C000.zip,https://data.apps.fao.org/catalog/iso/ef68fef0-88fd-11da-a88f-000d939bc5d8,28.79022849155915,-112.35693980383701
a7f9a864-6fd9-4f78-a983-cb160afdf333,1971,MX,Mexico,"Geology,Geomorphology",Carta geologica (Estribo - Mexico),"Include:
Estribo (F-14-A-42)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/a7f9a864-6fd9-4f78-a983-cb160afdf333/resources/mexico-1662-estribo-f-14-a-42-geology-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/a7f9a864-6fd9-4f78-a983-cb160afdf333,28.96415000587016,-112.35128003403368
308197ed-4b63-402c-96df-a3095d41edd9,1971,MX,Mexico,"Geology,Geomorphology",Carta geologica (La Victoria - Mexico),"Include:
La Victoria  (F-14-A-22),
Zacaton (F-13-B-59).","https://storage.googleapis.com/fao-maps-catalog-data/uuid/308197ed-4b63-402c-96df-a3095d41edd9/resources/mexico-1662-la_victoria-f-14-a-22-geology-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/308197ed-4b63-402c-96df-a3095d41edd9,28.864422943597653,-112.33713805077232
489cc69e-2fef-4ee0-85ba-c7a227f85014,1971,MX,Mexico,"Geology,Geomorphology",Carta geologica (Tanque de Dolores - Mexico),"Include:
Tanque de Dolores  (F-14-A-23)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/489cc69e-2fef-4ee0-85ba-c7a227f85014/resources/mexico-1662-tanque_de_dolores-f-14-a-23-geology-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/489cc69e-2fef-4ee0-85ba-c7a227f85014,28.86880387865276,-112.40098181894828
6cdb270e-9bff-4a38-842b-7347a93b4244,1971,MX,Mexico,"Geology,Geomorphology",Carta geologica (Zacaton - Mexico),"Include:
Zacaton (F-13-B-59)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/6cdb270e-9bff-4a38-842b-7347a93b4244/resources/mexico-1662-zacaton-f-13-b-59-geology-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/6cdb270e-9bff-4a38-842b-7347a93b4244,28.853471865360074,-112.2656927565437
d8157800-88fd-11da-a88f-000d939bc5d8,1971,MX,Mexico,"Land,Land Suitability,Land Use,Suitability",Carta uso potencial (Zacaton - Mexico),"Coverage:
Zacaton (F-13-B-59)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d8157800-88fd-11da-a88f-000d939bc5d8/resources/mexico-1663-zacaton-f-13-b-59-land_use-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/d8157800-88fd-11da-a88f-000d939bc5d8,28.86703570278921,-112.29525522020874
e8588630-88fd-11da-a88f-000d939bc5d8,1979,MX,Mexico,"Forestry,Vegetation,Vegetation status",Carte internationale du tapis végétal et des conditions écologiques; Mapa internacional de la vegetacion y de las condiciones ecologicas - Guadalajara-Tampico (Mexico),"Include: 
Guadalajara, Tampico : Ethnic Groups, Bioclimate, Geology, Lithology, Soils, Forestry (Cartons) (5000000).","https://storage.googleapis.com/fao-maps-catalog-data/uuid/e8588630-88fd-11da-a88f-000d939bc5d8/resources/mexico-4318-mapa_internacional_de_la_vegetation-guadalajara-tampico-vegetation-1-1,000,000.zip",https://data.apps.fao.org/catalog/iso/e8588630-88fd-11da-a88f-000d939bc5d8,28.936773035545265,-112.27050236668546
07b17ca1-7a57-432e-9f7c-2639c4782a97,1966,MX,Mexico,"Soil,Soil classification",Esquema de suelos de la republica Mexicana,"Esquema de suelos de la republica Mexicana
Primer Intento de aplicacion del sistema comprensible de clasificacion 7a. aproximacion  (4 000 000)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/07b17ca1-7a57-432e-9f7c-2639c4782a97/resources/mexico-1676-esquema_de_suelos_-soils-1-4,000,000.jpg",https://data.apps.fao.org/catalog/iso/07b17ca1-7a57-432e-9f7c-2639c4782a97,29.19419777290535,-112.37079926573443
da399080-88fd-11da-a88f-000d939bc5d8,1942,MX,Mexico,Soil,Mapa de suelos de Mexico,Mapa de suelos de Mexico,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/da399080-88fd-11da-a88f-000d939bc5d8/resources/mexico-1659-mapa_de_suelos_-soils3-1-4,000,000.jpg",https://data.apps.fao.org/catalog/iso/da399080-88fd-11da-a88f-000d939bc5d8,29.099772149039747,-112.42275120113011
d817c1f0-88fd-11da-a88f-000d939bc5d8,1971,MX,Mexico,"Forestry,Vegetation,Vegetation status",Mapa de tipos de vegetacion de la Republica Mexicana,Mapa de tipos de vegetacion de la Republica Mexicana,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/d817c1f0-88fd-11da-a88f-000d939bc5d8/resources/mexico-1666-mapa_de_tipos_de_vegetacion_de_la_republica_mexicana-vegetation-1-2,000,000.zip",https://data.apps.fao.org/catalog/iso/d817c1f0-88fd-11da-a88f-000d939bc5d8,29.01922698575427,-112.2397584478197
da1d7d00-88fd-11da-a88f-000d939bc5d8,1970,MX,Mexico,"Agriculture,Crops,Cultivated Land,Irrigation,Saline Soils,Soil",Regionalizacion para estudios agrologicos de grande y pequena irrigacion (Mexico),"Include:
Mapa de grandes grupos de suelos (FAO) del Edo. de Chihuahua  (1000000),
Clasificacion de suelos del Edo. de Chihuahua, sistema 7a aproximacion (primer intento) (1 000 000),
Mapa de areas afectados por salinidad (5 000 000)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/da1d7d00-88fd-11da-a88f-000d939bc5d8/resources/mexico-1643-clasification_de_suelos-soils1-1,000,000.jpg",https://data.apps.fao.org/catalog/iso/da1d7d00-88fd-11da-a88f-000d939bc5d8,29.144601241567262,-112.44767670348034
d7eedd30-88fd-11da-a88f-000d939bc5d8,1966,MY,Malaysia,"Coconuts,Soil","Detailed reconnaissance soil survey, Southwest Johore Coconut area (Malaysia)","Detailed reconnaissance soil survey, Southwest Johore Coconut area","https://storage.googleapis.com/fao-maps-catalog-data/uuid/d7eedd30-88fd-11da-a88f-000d939bc5d8/resources/malaysia-1583-southwest_johore_coconut_area-soils-1-128,700.jpg",https://data.apps.fao.org/catalog/iso/d7eedd30-88fd-11da-a88f-000d939bc5d8,2.620839893551317,103.78769312373828
7d086f99-6349-402c-afbc-3f2977d023d9,1948,MY,Malaysia,Geology,Geological map of Malaya,Geological map of Malaya (300 000),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/7d086f99-6349-402c-afbc-3f2977d023d9/resources/malaysia-1887-geological_map-geology-1-300,000.jpg",https://data.apps.fao.org/catalog/iso/7d086f99-6349-402c-afbc-3f2977d023d9,2.6213353631976415,103.78524776019823
d310adc0-88fd-11da-a88f-000d939bc5d8,1975,MY,Malaysia,"Geology,Geomorphology,Hydrogeology",Hydrogeological map of Peninsular Malaysia,1st edition (2 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/d310adc0-88fd-11da-a88f-000d939bc5d8/resources/malaysia-1370-hydrogeological_map_of_peninsular_malaysia,sheet1-geology-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/d310adc0-88fd-11da-a88f-000d939bc5d8,2.6205421353308713,103.78850306168151
d310adc0-88fd-11da-a88f-000d939bc5d8,1975,MY,Malaysia,"Geology,Geomorphology,Hydrogeology",Hydrogeological map of Peninsular Malaysia,1st edition (2 sheets),"https://storage.googleapis.com/fao-maps-catalog-data/uuid/d310adc0-88fd-11da-a88f-000d939bc5d8/resources/malaysia-1370-hydrogeological_map_of_peninsular_malaysia,sheet2-geology-1-500,000.jpg",https://data.apps.fao.org/catalog/iso/d310adc0-88fd-11da-a88f-000d939bc5d8,2.617261780478454,103.79150155033905
6e79fe4d-0c50-48fd-9a63-dcb9cd9401e6,1961,MY,Malaysia,Soil,North Borneo (Balung - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
Balung soil map  (Sheet 4.118.9),","https://storage.googleapis.com/fao-maps-catalog-data/uuid/6e79fe4d-0c50-48fd-9a63-dcb9cd9401e6/resources/malaysia-1585-balung_soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/6e79fe4d-0c50-48fd-9a63-dcb9cd9401e6,2.6194740029248944,103.78595389215488
fecf5df2-574c-400d-9125-f2141599fd73,1961,MY,Malaysia,Soil,North Borneo (EasternTimbun Mata Silawa - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
EasternTimbun Mata Silawa soil map  (Sheet 4.118.7)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/fecf5df2-574c-400d-9125-f2141599fd73/resources/malaysia-1585-eastern_timbum_mata_silawa_soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/fecf5df2-574c-400d-9125-f2141599fd73,2.6197957075332203,103.79117370647153
ca577493-ed0a-4cc1-884c-b9195bdb7365,1961,MY,Malaysia,Soil,North Borneo (Kuala Kalumpang - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
Kuala Kalumpang soil map  (Sheet 4.118.10)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/ca577493-ed0a-4cc1-884c-b9195bdb7365/resources/malaysia-1585-kuala_kalampang_soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/ca577493-ed0a-4cc1-884c-b9195bdb7365,2.6212372154371684,103.78965926814583
34fe39b7-9c55-4e36-a610-772995af7653,1961,MY,Malaysia,Soil,North Borneo (Mostyn - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
Mostyn soil map  (Sheet 4.118.5)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/34fe39b7-9c55-4e36-a610-772995af7653/resources/malaysia-1585-mostyn__soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/34fe39b7-9c55-4e36-a610-772995af7653,2.6203327650959563,103.78647265081543
cc3ec3af-9dbd-4f97-a996-f5875d47ff17,1961,MY,Malaysia,Soil,North Borneo (Semporna - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
Semporna soil map  (Sheet 4.118.11)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/cc3ec3af-9dbd-4f97-a996-f5875d47ff17/resources/malaysia-1585-semporna_soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/cc3ec3af-9dbd-4f97-a996-f5875d47ff17,2.618906187195604,103.79314210682804
6572e85d-4f62-4a0d-9fef-cdda9f400da1,1961,MY,Malaysia,Soil,North Borneo (Sipit Semarang - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
Sipit Semarang soil map (Sheet 4.118.6)","https://storage.googleapis.com/fao-maps-catalog-data/uuid/6572e85d-4f62-4a0d-9fef-cdda9f400da1/resources/malaysia-1585-sipit_semarang_soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/6572e85d-4f62-4a0d-9fef-cdda9f400da1,2.617341071185856,103.79254541467759
87b8a877-a47e-4e8e-afd2-de2d9b7104b0,1961,MY,Malaysia,Soil,North Borneo (Tawau - Malaysia),"Series DOS Misc.3007, 1st ed.
Include: (Sabah)
Tawau soil map  (Sheet 4.117.12 )","https://storage.googleapis.com/fao-maps-catalog-data/uuid/87b8a877-a47e-4e8e-afd2-de2d9b7104b0/resources/malaysia-1585-tawau_soil_map-soils-1-50,000.jpg",https://data.apps.fao.org/catalog/iso/87b8a877-a47e-4e8e-afd2-de2d9b7104b0,2.62084703560708,103.79033522999613
d7ea4950-88fd-11da-a88f-000d939bc5d8,1970,MY,Malaysia,Soil,Schematic reconnaissance soil map - Negri Sembilan (Malaysia),Schematic reconnaissance soil map - Negri Sembilan,"https://storage.googleapis.com/fao-maps-catalog-data/uuid/d7ea4950-88fd-11da-a88f-000d939bc5d8/resources/malaysia-1581-schematic_reconnaissance_soil_map,negri_sembilan-soils-1-253,440.jpg",https://data.apps.fao.org/catalog/iso/d7ea4950-88fd-11da-a88f-000d939bc5d8,2.6220034427144383,103.78589755596126
